id,damage_class,damage_score,centroid_lat,centroid_lon,google_maps_url,not_official_ems,external_verdict,external_answer,external_yes_share,external_sources,official_gra_overlap_count,triage_status,source_url
hot_caraballeda_t151,needs_human_review,65,10.6092204315697,-66.84650980205441,"https://www.google.com/maps/search/?api=1&query=10.6092204315697,-66.84650980205441",True,uncertain,No damage,0.2857,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t153,visual_confirmed_gap,95,10.61192997319585,-66.84670570385836,"https://www.google.com/maps/search/?api=1&query=10.61192997319585,-66.84670570385836",True,accepted,Yes-damaged/destroyed,0.7143,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t154,visual_confirmed_gap,95,10.6117877824834,-66.84708977949688,"https://www.google.com/maps/search/?api=1&query=10.6117877824834,-66.84708977949688",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t155,visual_confirmed_gap,95,10.612195166645101,-66.84706289681526,"https://www.google.com/maps/search/?api=1&query=10.612195166645101,-66.84706289681526",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t156,needs_human_review,65,10.6108037321736,-66.84115978945934,"https://www.google.com/maps/search/?api=1&query=10.6108037321736,-66.84115978945934",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t157,needs_human_review,65,10.61078455657385,-66.84228507336096,"https://www.google.com/maps/search/?api=1&query=10.61078455657385,-66.84228507336096",True,uncertain,No damage,0.125,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t158,needs_human_review,65,10.61104975033135,-66.84264225426291,"https://www.google.com/maps/search/?api=1&query=10.61104975033135,-66.84264225426291",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t159,needs_human_review,65,10.611314943793001,-66.84299943592856,"https://www.google.com/maps/search/?api=1&query=10.611314943793001,-66.84299943592856",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t160,needs_human_review,65,10.611191935122001,-66.84225819869522,"https://www.google.com/maps/search/?api=1&query=10.611191935122001,-66.84225819869522",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t161,visual_confirmed_gap,95,10.6122910439853,-66.84143634713075,"https://www.google.com/maps/search/?api=1&query=10.6122910439853,-66.84143634713075",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t162,needs_human_review,65,10.612025852584,-66.84107917141208,"https://www.google.com/maps/search/?api=1&query=10.612025852584,-66.84107917141208",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t163,needs_human_review,65,10.6124332213712,-66.84105229889512,"https://www.google.com/maps/search/?api=1&query=10.6124332213712,-66.84105229889512",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t164,needs_human_review,65,10.61269841212375,-66.84140947403534,"https://www.google.com/maps/search/?api=1&query=10.61269841212375,-66.84140947403534",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t165,visual_confirmed_gap,95,10.61158013695865,-66.84335661835792,"https://www.google.com/maps/search/?api=1&query=10.61158013695865,-66.84335661835792",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t167,needs_human_review,65,10.61229897967285,-66.84892953001992,"https://www.google.com/maps/search/?api=1&query=10.61229897967285,-66.84892953001992",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t169,needs_human_review,65,10.609439401455951,-66.84162446111436,"https://www.google.com/maps/search/?api=1&query=10.609439401455951,-66.84162446111436",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t173,visual_confirmed_gap,95,10.609849718573251,-66.82548783941635,"https://www.google.com/maps/search/?api=1&query=10.609849718573251,-66.82548783941635",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t175,visual_confirmed_gap,95,10.6100656553891,-66.83671252589275,"https://www.google.com/maps/search/?api=1&query=10.6100656553891,-66.83671252589275",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t177,needs_human_review,65,10.61047302493565,-66.83668566056461,"https://www.google.com/maps/search/?api=1&query=10.61047302493565,-66.83668566056461",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t178,visual_confirmed_gap,95,10.610350007841049,-66.8359444702931,"https://www.google.com/maps/search/?api=1&query=10.610350007841049,-66.8359444702931",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t179,needs_human_review,65,10.6104921820574,-66.83556044549871,"https://www.google.com/maps/search/?api=1&query=10.6104921820574,-66.83556044549871",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t180,needs_human_review,65,10.61061520013875,-66.8363016324241,"https://www.google.com/maps/search/?api=1&query=10.61061520013875,-66.8363016324241",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t182,needs_human_review,65,10.61074919461635,-66.82842546156697,"https://www.google.com/maps/search/?api=1&query=10.61074919461635,-66.82842546156697",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t183,visual_confirmed_gap,95,10.6108913521937,-66.82804147288313,"https://www.google.com/maps/search/?api=1&query=10.6108913521937,-66.82804147288313",True,accepted,Yes-damaged/destroyed,0.875,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t184,needs_human_review,65,10.61033084839275,-66.83706969070876,"https://www.google.com/maps/search/?api=1&query=10.61033084839275,-66.83706969070876",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t185,visual_confirmed_gap,95,10.61059604110095,-66.83742685628887,"https://www.google.com/maps/search/?api=1&query=10.61059604110095,-66.83742685628887",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t186,visual_confirmed_gap,95,10.61073821729085,-66.8370428248023,"https://www.google.com/maps/search/?api=1&query=10.61073821729085,-66.8370428248023",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t190,needs_human_review,65,10.61115654096645,-66.82839861028575,"https://www.google.com/maps/search/?api=1&query=10.61115654096645,-66.82839861028575",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t191,needs_human_review,65,10.6115830046,-66.82724665222929,"https://www.google.com/maps/search/?api=1&query=10.6115830046,-66.82724665222929",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t192,needs_human_review,65,10.6113942546149,-66.82238924677014,"https://www.google.com/maps/search/?api=1&query=10.6113942546149,-66.82238924677014",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t195,visual_confirmed_gap,95,10.611413353443801,-66.82126421413733,"https://www.google.com/maps/search/?api=1&query=10.611413353443801,-66.82126421413733",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t199,needs_human_review,65,10.611924626454051,-66.82310348667093,"https://www.google.com/maps/search/?api=1&query=10.611924626454051,-66.82310348667093",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t200,needs_human_review,65,10.611744269521001,-66.82573758286557,"https://www.google.com/maps/search/?api=1&query=10.611744269521001,-66.82573758286557",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t201,needs_human_review,65,10.6118481920183,-66.8276037863675,"https://www.google.com/maps/search/?api=1&query=10.6118481920183,-66.8276037863675",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t202,needs_human_review,65,10.6120094561748,-66.8260947122096,"https://www.google.com/maps/search/?api=1&query=10.6120094561748,-66.8260947122096",True,uncertain,Not Sure,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t204,needs_human_review,65,10.61217071009655,-66.82458566491268,"https://www.google.com/maps/search/?api=1&query=10.61217071009655,-66.82458566491268",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t205,needs_human_review,65,10.6111647378217,-66.83589074236386,"https://www.google.com/maps/search/?api=1&query=10.6111647378217,-66.83589074236386",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t207,needs_human_review,65,10.6113916174521,-66.8384983576135,"https://www.google.com/maps/search/?api=1&query=10.6113916174521,-66.8384983576135",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t209,needs_human_review,65,10.611383472816,-66.83100601532846,"https://www.google.com/maps/search/?api=1&query=10.611383472816,-66.83100601532846",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t210,visual_confirmed_gap,95,10.6115065006497,-66.83174716457545,"https://www.google.com/maps/search/?api=1&query=10.6115065006497,-66.83174716457545",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t211,needs_human_review,65,10.61191385053035,-66.83172030775839,"https://www.google.com/maps/search/?api=1&query=10.61191385053035,-66.83172030775839",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t212,needs_human_review,65,10.61207513729515,-66.8302111629416,"https://www.google.com/maps/search/?api=1&query=10.61207513729515,-66.8302111629416",True,uncertain,Not Sure,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t213,visual_confirmed_gap,95,10.6122829315908,-66.83394378450382,"https://www.google.com/maps/search/?api=1&query=10.6122829315908,-66.83394378450382",True,accepted,Yes-damaged/destroyed,1.0,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t214,needs_human_review,65,10.611287757004899,-66.83663193015647,"https://www.google.com/maps/search/?api=1&query=10.611287757004899,-66.83663193015647",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t215,visual_confirmed_gap,95,10.61183728965215,-66.83622103891906,"https://www.google.com/maps/search/?api=1&query=10.61183728965215,-66.83622103891906",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t217,visual_confirmed_gap,95,10.61225553030005,-66.82757693657359,"https://www.google.com/maps/search/?api=1&query=10.61225553030005,-66.82757693657359",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t218,needs_human_review,65,10.6123976801187,-66.8271929538808,"https://www.google.com/maps/search/?api=1&query=10.6123976801187,-66.8271929538808",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t221,visual_confirmed_gap,95,10.612662866240651,-66.82755008686235,"https://www.google.com/maps/search/?api=1&query=10.612662866240651,-66.82755008686235",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t223,needs_human_review,65,10.6144972422372,-66.84728567547671,"https://www.google.com/maps/search/?api=1&query=10.6144972422372,-66.84728567547671",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t224,visual_confirmed_gap,95,10.6149046117,-66.84725879271312,"https://www.google.com/maps/search/?api=1&query=10.6149046117,-66.84725879271312",True,accepted,Yes-damaged/destroyed,0.875,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t225,needs_human_review,65,10.61211052240205,-66.84407098550753,"https://www.google.com/maps/search/?api=1&query=10.61211052240205,-66.84407098550753",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t226,needs_human_review,65,10.612252705781351,-66.8436869245715,"https://www.google.com/maps/search/?api=1&query=10.612252705781351,-66.8436869245715",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t227,visual_confirmed_gap,95,10.61251789770615,-66.84404410794971,"https://www.google.com/maps/search/?api=1&query=10.61251789770615,-66.84404410794971",True,accepted,Yes-damaged/destroyed,1.0,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t228,visual_confirmed_gap,95,10.6134364808287,-66.84585691674437,"https://www.google.com/maps/search/?api=1&query=10.6134364808287,-66.84585691674437",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t229,visual_confirmed_gap,95,10.6126409066612,-66.84478535571161,"https://www.google.com/maps/search/?api=1&query=10.6126409066612,-66.84478535571161",True,accepted,Yes-damaged/destroyed,1.0,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t230,visual_confirmed_gap,95,10.61290609834655,-66.84514254195902,"https://www.google.com/maps/search/?api=1&query=10.61290609834655,-66.84514254195902",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t231,needs_human_review,65,10.61451641210395,-66.84616034330837,"https://www.google.com/maps/search/?api=1&query=10.61451641210395,-66.84616034330837",True,uncertain,Yes-damaged/destroyed,0.5,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t232,needs_human_review,65,10.6149237788307,-66.84613346244556,"https://www.google.com/maps/search/?api=1&query=10.6149237788307,-66.84613346244556",True,uncertain,No damage,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t233,visual_confirmed_gap,95,10.61533114321575,-66.84610658166542,"https://www.google.com/maps/search/?api=1&query=10.61533114321575,-66.84610658166542",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t234,visual_confirmed_gap,95,10.61573850525915,-66.84607970096808,"https://www.google.com/maps/search/?api=1&query=10.61573850525915,-66.84607970096808",True,accepted,Yes-damaged/destroyed,0.75,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t235,visual_confirmed_gap,95,10.6163263365237,-66.84341815932706,"https://www.google.com/maps/search/?api=1&query=10.6163263365237,-66.84341815932706",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t236,visual_confirmed_gap,95,10.61644935585835,-66.84415939258801,"https://www.google.com/maps/search/?api=1&query=10.61644935585835,-66.84415939258801",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t237,visual_confirmed_gap,95,10.616591521958501,-66.84377533692121,"https://www.google.com/maps/search/?api=1&query=10.616591521958501,-66.84377533692121",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t238,visual_confirmed_gap,95,10.61630718841825,-66.84454345025792,"https://www.google.com/maps/search/?api=1&query=10.61630718841825,-66.84454345025792",True,accepted,Yes-damaged/destroyed,0.625,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t239,visual_confirmed_gap,95,10.616714541349399,-66.8445165722878,"https://www.google.com/maps/search/?api=1&query=10.616714541349399,-66.8445165722878",True,accepted,Yes-damaged/destroyed,0.875,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t240,needs_human_review,65,10.616572374262049,-66.84490063129962,"https://www.google.com/maps/search/?api=1&query=10.616572374262049,-66.84490063129962",True,uncertain,Yes-damaged/destroyed,0.375,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t241,needs_human_review,65,10.61655322232045,-66.84602593982152,"https://www.google.com/maps/search/?api=1&query=10.61655322232045,-66.84602593982152",True,uncertain,No damage,0.25,microsoft,0,needs_human_review,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t242,visual_confirmed_gap,95,10.61685670709685,-66.84413251527903,"https://www.google.com/maps/search/?api=1&query=10.61685670709685,-66.84413251527903",True,accepted,Yes-damaged/destroyed,0.6667,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t243,visual_confirmed_gap,95,10.614781601306099,-66.84651753145297,"https://www.google.com/maps/search/?api=1&query=10.614781601306099,-66.84651753145297",True,accepted,Yes-damaged/destroyed,0.6667,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
hot_caraballeda_t247,visual_confirmed_gap,95,10.616514905701049,-66.84827659929337,"https://www.google.com/maps/search/?api=1&query=10.616514905701049,-66.84827659929337",True,accepted,Yes-damaged/destroyed,0.6667,microsoft,0,visual_confirmed_gap,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson
