id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_la_guaira_00067,3646,Damaged,external-predicted-damaged,96.4,0.96382,0.96382,0.382595,0.162766,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6069117,-66.8882024,"https://www.google.com/maps/search/?api=1&query=10.6069117,-66.8882024"
msft_la_guaira_00068,3667,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.345109,0.108051,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6071446,-66.8852833,"https://www.google.com/maps/search/?api=1&query=10.6071446,-66.8852833"
msft_la_guaira_00069,3671,Damaged,external-predicted-damaged,50.0,0.5,0.5,0.055785,0.061838,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6072194,-66.885782,"https://www.google.com/maps/search/?api=1&query=10.6072194,-66.8857820"
msft_la_guaira_00070,3710,Damaged,external-predicted-damaged,65.8,0.658247,0.658247,0.206199,0.090043,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6073946,-66.8855148,"https://www.google.com/maps/search/?api=1&query=10.6073946,-66.8855148"
msft_la_guaira_00071,3717,Damaged,external-predicted-damaged,70.5,0.705069,0.705069,0.06732,0.029679,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6073901,-66.8873806,"https://www.google.com/maps/search/?api=1&query=10.6073901,-66.8873806"
msft_la_guaira_00072,3794,Damaged,external-predicted-damaged,98.3,0.983471,0.983471,0.409125,0.144409,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6076877,-66.8857619,"https://www.google.com/maps/search/?api=1&query=10.6076877,-66.8857619"
msft_la_guaira_00073,3798,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.428063,0.160836,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.607718,-66.8857908,"https://www.google.com/maps/search/?api=1&query=10.6077180,-66.8857908"
msft_la_guaira_00074,3837,Damaged,external-predicted-damaged,72.2,0.721678,0.721678,0.211755,0.088141,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6079076,-66.8818106,"https://www.google.com/maps/search/?api=1&query=10.6079076,-66.8818106"
msft_la_guaira_00075,3849,Damaged,external-predicted-damaged,84.0,0.839604,0.839604,0.191892,0.146766,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6079092,-66.8857039,"https://www.google.com/maps/search/?api=1&query=10.6079092,-66.8857039"
msft_la_guaira_00076,3934,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.844343,0.589002,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6071844,-66.8911078,"https://www.google.com/maps/search/?api=1&query=10.6071844,-66.8911078"
msft_la_guaira_00077,3938,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.597444,0.419007,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6071721,-66.8908953,"https://www.google.com/maps/search/?api=1&query=10.6071721,-66.8908953"
msft_la_guaira_00078,3947,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.865746,0.585813,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.607529,-66.8911083,"https://www.google.com/maps/search/?api=1&query=10.6075290,-66.8911083"
msft_la_guaira_00079,3949,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.624665,0.375568,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6076152,-66.8910627,"https://www.google.com/maps/search/?api=1&query=10.6076152,-66.8910627"
msft_la_guaira_00080,3950,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.551656,0.327292,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6076567,-66.8910866,"https://www.google.com/maps/search/?api=1&query=10.6076567,-66.8910866"
msft_la_guaira_00081,3991,Damaged,external-predicted-damaged,45.9,0.458763,0.458763,0.400139,0.38706,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6086476,-66.8896518,"https://www.google.com/maps/search/?api=1&query=10.6086476,-66.8896518"
msft_la_guaira_00082,3999,Damaged,external-predicted-damaged,84.7,0.84695,0.84695,0.531214,0.408853,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6087879,-66.8894496,"https://www.google.com/maps/search/?api=1&query=10.6087879,-66.8894496"
msft_la_guaira_00083,4003,Damaged,external-predicted-damaged,98.2,0.981668,0.981668,0.7564,0.539945,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6088186,-66.8897476,"https://www.google.com/maps/search/?api=1&query=10.6088186,-66.8897476"
msft_la_guaira_00084,4004,Damaged,external-predicted-damaged,94.9,0.949025,0.949025,0.719028,0.497949,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6088127,-66.8895904,"https://www.google.com/maps/search/?api=1&query=10.6088127,-66.8895904"
msft_la_guaira_00085,4006,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.524513,0.385724,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6090148,-66.889551,"https://www.google.com/maps/search/?api=1&query=10.6090148,-66.8895510"
