old_id,new_id,old_index,new_index,old_damage_gra,new_damage_gra,old_damage_percent,new_damage_percent,old_geometry_hash,new_geometry_hash,iou,overlap_m2,centroid_distance_m,old_area_m2,new_area_m2,area_ratio,old_centroid_lat,old_centroid_lon,new_centroid_lat,new_centroid_lon,has_before_after_vlm,vlm_reuse_eligible,remap_action,notes
,aoi12_v2_00054,,54,,Damaged,,70,,f4cf0186646db9c756ccea87ddb69e589c76aa695b98c444650717d0564a316d,,,,,25810.991,,,,10.608347922738137,-67.00166660633204,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00055,,55,,Possibly damaged,,35,,a7690211496339d363a01ed1af487e9d844b8a24d50bf3509bda3d75c41826ae,,,,,17407.972,,,,10.608697362557383,-67.00084772720146,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00058,,58,,Damaged,,70,,21033df939ed30d79247380d028a7da765d539f712c77f2e28fbf45dbc59cbe9,,,,,12874.304,,,,10.608881738137017,-67.0131001580272,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00059,,59,,Damaged,,70,,7803ca37ce1f8ec6b5f6ab68b9c0878192c2fd13f5856d45ca57c3c2fdafb39d,,,,,16262.412,,,,10.60889772428657,-67.0115653111594,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00060,,60,,Damaged,,70,,333d6cbaab982f4159fbfbbe6121646368a3248221cc39dac662c3f1a70eee5d,,,,,13423.656,,,,10.609175387618892,-67.01033583890138,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00067,,67,,Possibly damaged,,35,,6d249c5829f885453f539e32d5874077af4e6223bcc024f50d479998d69a36c7,,,,,7132.018,,,,10.608827929940292,-67.02002107057115,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00068,,68,,Damaged,,70,,b0721829f37ca2b0c2f0eaf773fc222cf253fb4c5ac7f7fd7594c986ba06d3bc,,,,,15600.444,,,,10.608827534199275,-67.0188721128262,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00077,,77,,Possibly damaged,,35,,2777ca9e35f6de3d807e21dac7034c0419f443d5d1016eb88936f9f50d036220,,,,,55581.166,,,,10.611061685154565,-66.99186383002629,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00078,,78,,Possibly damaged,,35,,366a4afca305eaaae92729efeff96c6387aa7d517a8f56aac59e2b83969d5c21,,,,,3394.47,,,,10.61102657754215,-67.00629303691892,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00079,,79,,Damaged,,70,,28dd30ed6d79c4606e1c65abac3c1da6b2d73ff4414169e57e95a8910bfb6ce8,,,,,12770.072,,,,10.609679870956137,-67.01721680489933,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00082,,82,,Damaged,,70,,d20fc28d1f7242b3f37648489f066e32dc1727ea7c9394783ab16c1db5239d6f,,,,,23987.683,,,,10.612958120827248,-67.01856521050132,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00083,,83,,Possibly damaged,,35,,8e743982467600723c518786b4e80967fbc7cd1968db84404d98ee2d96189da5,,,,,141112.094,,,,10.598115669342375,-66.92934228996977,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00085,,85,,Damaged,,70,,e07ec7ce513da6230348e9d37186aece1ccf901dbfbcffe322bf723d0b9f9847,,,,,19623.572,,,,10.600508196645045,-66.9347561544177,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00088,,88,,Possibly damaged,,35,,eb4e5e9607585780094522c79c6d2c6035552c7de53a335cfd863f42dd24532e,,,,,2221.19,,,,10.602137010007596,-66.9342782117644,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00092,,92,,Damaged,,70,,9f7c74f4ffdd64d932c3f9bc470394948de17c9057abea56763d171a4dbeaf5e,,,,,85898.383,,,,10.606503621263846,-66.97743414608126,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00097,,97,,Damaged,,70,,4b41703fe5685a7a3a559ee50ce6cd81f1789c58c9ca6f65266874ea086ec671,,,,,8352.848,,,,10.605703410865662,-66.89571570508782,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00100,,100,,Damaged,,70,,2f4d13bb102ce8aa3011b23af95fa43fe93ba9040afb4a755dbb77b8d34e7a18,,,,,144391.259,,,,10.611149006927233,-66.85189023697201,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00102,,102,,Possibly damaged,,35,,99acb8739d2726b9ef2daa7e43ceef883f77475091ad777e16369ab10a636ddd,,,,,42282.5,,,,10.610106033071473,-66.87218608073319,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00105,,105,,Damaged,,70,,e587375c0aee27419a957ee8567abc969a6e40c2856e51f2401c393b1e2ba170,,,,,39662.192,,,,10.609581567585241,-66.83751835971222,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00107,,107,,Damaged,,70,,3d60c2976e6d5afce6e0e122083dceb5c2b66f790ccce9eba4c0ec780e750424,,,,,15749.35,,,,10.610520663831219,-66.82794194785205,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00110,,110,,Damaged,,70,,912b7a17abcb17ae15d6e2a693c40b1a085ad44d0b48f092aa9fc53aaf994462,,,,,109076.858,,,,10.611131926326722,-66.84002899084821,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00114,,114,,Damaged,,70,,4a078138d6a06c1cd53245014224e7be7e1f6638bbd7c88af443df3e0b8e48ed,,,,,14811.119,,,,10.609725754054539,-67.01578913602151,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00128,,128,,Damaged,,70,,760d3bed75b17e0a7349f4fbd29ee798ce1554f78a20c8818c43c1b797d7e9bf,,,,,2696.916,,,,10.612266426642764,-66.8340929462035,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00134,,134,,Possibly damaged,,35,,0b67484ba2d245da46fb2ebbdc8a5f54196cbc51d9586910d69fc229b3f293c0,,,,,8308.317,,,,10.611870410460988,-66.85008054397782,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00135,,135,,Possibly damaged,,35,,82193f559b7dbbe44677f252e3548c82ca504979c90c0d0083e6ba9cc15b9f09,,,,,5447.729,,,,10.612316748315354,-66.84907768318443,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00136,,136,,Damaged,,70,,6b0be538ea91767764361d7b1f1a3b57abcb191b2c21f75c40a593c37fe453b2,,,,,6048.954,,,,10.614083558952979,-66.86089565034719,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00137,,137,,Possibly damaged,,35,,deb9f26f0a4b94118ef1eb9a82f6b9bf78077441e0bc7df8fd0a23466acf4d26,,,,,9304.07,,,,10.615236999063773,-66.85856737192029,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00138,,138,,Possibly damaged,,35,,e3d5c499c3f1c6ae2398b50227d40c4163440c65ec96d22287216c1e17e23035,,,,,8563.288,,,,10.615450676633424,-66.85761202811831,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00140,,140,,Damaged,,70,,594b15e3be1b901d0e85a636d675d6ebf8d1794afb996323e2642bb8b58c69e8,,,,,37648.381,,,,10.615695796945557,-66.85348733777289,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00141,,141,,Damaged,,70,,e1347e34d25764821cd36b50764b9239f2705a827dda434770bf82e3c6da2e6e,,,,,4470.274,,,,10.616028025398728,-66.8574105201187,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00142,,142,,Damaged,,70,,0eb013d0597933173b7e81933fd37dc23852738dc5d1b18d53da3514d726e28c,,,,,9521.484,,,,10.615928582234035,-66.84833947130225,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00144,,144,,Damaged,,70,,8948b36a3aed2970c0ec14c1ee80fde8e539238b89f7f467aff9ae34f572db54,,,,,192827.482,,,,10.614256542948755,-66.8440938996202,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00148,,148,,Damaged,,70,,c5bf77815cd0399412fd9a37915ddc25bcddcb62f5b339874828a7c2a839e941,,,,,16309.893,,,,10.61565419424914,-66.84660566571957,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00154,,154,,Possibly damaged,,35,,2dbcee0de319d2f59354272fea28841bfe1b77c626d432e88f36f15b7a6fad91,,,,,9484.721,,,,10.616607446628425,-66.84827877286183,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00155,,155,,Possibly damaged,,35,,462cce58dfcfd91046af8dcb3d7a2575ed66e822d78ee2d66baf9d43d33a4397,,,,,8765.302,,,,10.616641203499684,-66.85409033326464,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00156,,156,,Possibly damaged,,35,,4124073cb539ae710330c30fe72373181517e7cdd7096d10e344c7c1a2ae0196,,,,,13340.431,,,,10.61678652916202,-66.85633246771287,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00157,,157,,Damaged,,70,,2b6998a97b5990569d9700b6eb46bb7374ef176135bd1b9c02cb580377d477e4,,,,,9604.542,,,,10.617109350596225,-66.84958453676899,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00158,,158,,Damaged,,70,,022b77aa236ea30fca5039b77883959a60b564626349446209e4fc40b4138fef,,,,,6332.765,,,,10.61716536998166,-66.85074229816482,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00159,,159,,Damaged,,70,,43323cf33a7fa73f45977f12cc1a78b9bbfcd36c0f32e8fe3d3a54e87cd2fbcc,,,,,9266.031,,,,10.617271488826239,-66.84831777750905,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00160,,160,,Damaged,,70,,4a17ebdc046aff0be52d3e6411f9254413d5f5fdec3cb6b869d8b1de5c962b1e,,,,,8370.442,,,,10.617267588564903,-66.85421485269089,False,False,new_regenerate,New v2 feature has no matched v1 feature.
,aoi12_v2_00162,,162,,Damaged,,70,,71744861a7a24b047f26098fc6230ee5e8061cd8b01d11c4f8415d4bdf8e4a9e,,,,,8741.223,,,,10.61778411572878,-66.84958704575283,False,False,new_regenerate,New v2 feature has no matched v1 feature.
