checked_at,candidate_id,area,source_family,source_path,source_url,task_id,verdict,answer,yes,no,not_sure,total_validators,yes_share,sources,official_gra_overlap_count,official_gra_overlap_ids,triage_status,not_official_ems,lon,lat,imagery_tms
2026-07-01T17:53:38Z,hot_caraballeda_t279,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t279,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.84781187371813,10.6178791491355,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t280,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t280,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.84778499037691,10.618286500906951,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t281,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t281,uncertain,No damage,2,3,3,8,0.25,microsoft,0,,needs_human_review,true,-66.84773122394276,10.619101197424051,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t282,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t282,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.84701685156438,10.61857083148425,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t283,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t283,accepted,Yes-damaged/destroyed,5,1,2,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.84663278516247,10.618712994763001,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t284,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t284,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.84698996962823,10.61897817752865,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t285,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t285,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.84660590388742,10.6191203391149,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t286,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t286,accepted,Yes-damaged/destroyed,5,2,0,7,0.7143,microsoft,0,,visual_confirmed_gap,true,-66.84734715485733,10.61924335999765,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t287,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t287,uncertain,Yes-damaged/destroyed,3,2,2,7,0.4286,microsoft,0,,needs_human_review,true,-66.84696308777481,10.6193855212312,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t288,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t288,accepted,Yes-damaged/destroyed,6,0,1,7,0.8571,microsoft,0,,visual_confirmed_gap,true,-66.84657902269512,10.61952768112485,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t289,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t289,uncertain,No damage,2,3,2,7,0.2857,microsoft,0,,needs_human_review,true,-66.84630248223951,10.6180404643574,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t290,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t290,uncertain,Yes-damaged/destroyed,3,2,2,7,0.4286,microsoft,0,,needs_human_review,true,-66.84440906123459,10.6183439296562,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t293,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t293,accepted,Yes-damaged/destroyed,6,0,1,7,0.8571,microsoft,0,,visual_confirmed_gap,true,-66.84619495961842,10.619669839678501,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t297,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t297,uncertain,No damage,2,4,2,8,0.25,microsoft,0,,needs_human_review,true,-66.84430155150497,10.619973280493099,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t298,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t298,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.84506966095381,10.6196889720602,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t299,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t299,uncertain,Yes-damaged/destroyed,4,3,1,8,0.5,microsoft,0,,needs_human_review,true,-66.84504278240603,10.62009630729985,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t302,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t302,accepted,Yes-damaged/destroyed,5,3,0,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.83317576092189,10.6125672551282,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t303,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t303,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.8369353620031,10.612367669469801,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t304,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t304,uncertain,No damage,1,4,3,8,0.125,microsoft,0,,needs_human_review,true,-66.83841775320131,10.61261370933935,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t305,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t305,accepted,Yes-damaged/destroyed,5,1,2,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.83803371967066,10.6127558793921,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t306,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t306,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.8383908852293,10.61302106861895,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t307,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t307,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.83762282149365,10.61330540399895,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t308,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t308,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.83391692405121,10.61269028226355,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t309,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t309,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.83240774535494,10.6128515733062,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t310,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t310,accepted,Yes-damaged/destroyed,5,1,2,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.83202374057716,10.61299373038535,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t311,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t311,accepted,Yes-damaged/destroyed,5,2,1,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.83238088754645,10.61325891720745,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t312,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t312,accepted,Yes-damaged/destroyed,7,1,0,8,0.875,microsoft,0,,visual_confirmed_gap,true,-66.83614044615825,10.613059358093501,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t313,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t313,uncertain,No damage,2,4,2,8,0.25,microsoft,0,,needs_human_review,true,-66.8350152478452,10.6130784964658,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t314,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t314,uncertain,Yes-damaged/destroyed,4,3,1,8,0.5,microsoft,0,,needs_human_review,true,-66.82379088628234,10.61286232314785,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t315,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t315,accepted,Yes-damaged/destroyed,8,0,0,8,1.0,microsoft,0,,visual_confirmed_gap,true,-66.8241480083319,10.613127507387649,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t316,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t316,accepted,Yes-damaged/destroyed,6,1,1,8,0.75,microsoft,0,,visual_confirmed_gap,true,-66.82453197565258,10.61298536659505,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t317,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t317,uncertain,Yes-damaged/destroyed,3,2,3,8,0.375,microsoft,0,,needs_human_review,true,-66.82488909981029,10.61325055089305,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t318,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t318,accepted,Yes-damaged/destroyed,8,0,0,8,1.0,microsoft,0,,visual_confirmed_gap,true,-66.8245051311464,10.61339269133245,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t319,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t319,accepted,Yes-damaged/destroyed,6,1,1,8,0.75,microsoft,0,,visual_confirmed_gap,true,-66.82376404301553,10.613269646840351,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t321,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t321,uncertain,Yes-damaged/destroyed,3,3,2,8,0.375,microsoft,0,,needs_human_review,true,-66.8406951245187,10.61216803032275,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t322,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t322,uncertain,Yes-damaged/destroyed,3,2,3,8,0.375,microsoft,0,,needs_human_review,true,-66.84066825266285,10.612575397417249,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t324,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t324,uncertain,No damage,2,3,3,8,0.25,microsoft,0,,needs_human_review,true,-66.83946238648912,10.613816634524799,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
2026-07-01T17:53:38Z,hot_caraballeda_t325,caraballeda,hot_validated_mapswipe,caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/caraballeda/damage_assessment/validated/validated_mapswipe/caraballeda_human_validated_damage_polygons.geojson,t325,accepted,Yes-damaged/destroyed,5,3,0,8,0.625,microsoft,0,,visual_confirmed_gap,true,-66.84058763759151,10.6137974846519,https://titiler.hotosm.org/cog/tiles/WebMercatorQuad/{z}/{x}/{y}@1x?url=https://oin-hotosm-temp.s3.us-east-1.amazonaws.com/6a41b0d3b27aa6a12ba69d3e/0/6a41b0d3b27aa6a12ba69d3f.tif
