id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_east_00562,17805,Damaged,external-predicted-damaged,26.4,0.263596,0.060976,0.206169,0.263596,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6018416,-66.9654368,"https://www.google.com/maps/search/?api=1&query=10.6018416,-66.9654368"
msft_catia_east_00563,17810,Damaged,external-predicted-damaged,79.0,0.789809,0.789809,0.354091,0.257567,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6019192,-66.965548,"https://www.google.com/maps/search/?api=1&query=10.6019192,-66.9655480"
msft_catia_east_00564,17811,Damaged,external-predicted-damaged,94.7,0.946927,0.946927,0.485705,0.23127,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6019398,-66.9656001,"https://www.google.com/maps/search/?api=1&query=10.6019398,-66.9656001"
msft_catia_east_00565,17812,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.692381,0.30047,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6019629,-66.965644,"https://www.google.com/maps/search/?api=1&query=10.6019629,-66.9656440"
msft_catia_east_00566,17813,Damaged,external-predicted-damaged,87.3,0.872727,0.872727,0.504992,0.306488,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6019782,-66.9656986,"https://www.google.com/maps/search/?api=1&query=10.6019782,-66.9656986"
msft_catia_east_00567,17814,Damaged,external-predicted-damaged,30.3,0.3029,0.146341,0.3029,0.272595,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.601988,-66.9654912,"https://www.google.com/maps/search/?api=1&query=10.6019880,-66.9654912"
msft_catia_east_00568,17816,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.596802,0.280194,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6020253,-66.9656734,"https://www.google.com/maps/search/?api=1&query=10.6020253,-66.9656734"
msft_catia_east_00569,17817,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.697822,0.268465,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6020311,-66.9656158,"https://www.google.com/maps/search/?api=1&query=10.6020311,-66.9656158"
msft_catia_east_00570,17818,Damaged,external-predicted-damaged,95.7,0.956522,0.956522,0.472736,0.281556,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6020633,-66.9656998,"https://www.google.com/maps/search/?api=1&query=10.6020633,-66.9656998"
msft_catia_east_00571,17822,Damaged,external-predicted-damaged,5.7,0.056998,0.017241,0.003744,0.056998,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6021676,-66.9662651,"https://www.google.com/maps/search/?api=1&query=10.6021676,-66.9662651"
msft_catia_east_00572,17851,Damaged,external-predicted-damaged,40.9,0.408626,0.408626,0.318612,0.298336,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6020742,-66.9646514,"https://www.google.com/maps/search/?api=1&query=10.6020742,-66.9646514"
msft_catia_east_00573,17878,Damaged,external-predicted-damaged,0.7,0.007321,0.007321,0.001231,0.002914,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6012431,-66.9716111,"https://www.google.com/maps/search/?api=1&query=10.6012431,-66.9716111"
msft_catia_east_00574,17899,Damaged,external-predicted-damaged,93.2,0.931818,0.931818,0.517372,0.41546,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6025868,-66.9703727,"https://www.google.com/maps/search/?api=1&query=10.6025868,-66.9703727"
msft_catia_east_00575,17900,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.978424,0.651051,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6028687,-66.9705126,"https://www.google.com/maps/search/?api=1&query=10.6028687,-66.9705126"
msft_catia_east_00576,17901,Damaged,external-predicted-damaged,54.5,0.545455,0.545455,0.481616,0.492171,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.603015,-66.9705556,"https://www.google.com/maps/search/?api=1&query=10.6030150,-66.9705556"
